date,product_id,product_category,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days
2022-12-01,P004,Apparel,44.0,3420.71,53,40,0,0.0,3,12,14
2022-12-08,P004,Apparel,51.0,3460.83,125,40,0,0.0,3,12,14
2022-08-07,P042,Apparel,30.0,1198.36,87,31,0,0.0,6,8,8
2023-06-18,P041,Electronics,17.0,17625.32,270,68,0,0.0,6,6,2
2022-08-06,P042,Apparel,34.0,1199.04,44,31,0,0.0,5,8,8
2022-11-06,P021,Apparel,61.0,2712.45,112,58,0,0.0,6,11,12
2022-09-19,P025,Apparel,32.0,1410.02,101,51,0,0.0,0,9,5
2022-09-30,P016,Electronics,15.0,9050.95,76,43,0,0.0,4,9,6
2022-04-21,P013,Beauty,40.0,2298.61,201,77,0,0.0,3,4,10
2022-12-26,P041,Electronics,48.0,18476.52,185,68,1,29.6,0,12,2
2022-05-10,P022,Electronics,25.0,14320.39,107,34,0,0.0,1,5,11
2022-10-31,P008,Beauty,72.0,2047.29,0,20,0,0.0,0,10,10
2022-09-15,P050,Electronics,22.0,19910.88,287,78,0,0.0,3,9,2
2022-02-19,P050,Electronics,24.0,19856.16,223,78,0,0.0,5,2,2
2022-04-17,P045,Electronics,17.0,16253.39,54,21,0,0.0,6,4,13
2022-05-26,P006,Electronics,16.0,10144.29,156,79,0,0.0,3,5,13
2022-02-26,P008,Beauty,33.0,2012.88,42,20,0,0.0,5,2,10
2022-08-27,P050,Electronics,23.0,19159.93,148,78,0,0.0,5,8,2
2022-05-21,P050,Electronics,20.0,200314.59999999998,195,78,0,0.0,5,5,2
2022-11-04,P040,Apparel,41.0,1367.08,235,51,0,0.0,4,11,9
2023-12-04,P028,Apparel,47.0,1093.82,72,51,0,0.0,0,12,8
2022-08-20,P032,Electronics,20.0,7038.87,98,39,0,0.0,5,8,12
2022-12-31,P010,Home,40.0,2020.84,68,43,0,0.0,5,12,12
2023-04-12,P008,Beauty,47.0,2084.4,-22,20,0,0.0,2,4,10
2022-09-09,P041,Electronics,20.0,17723.97,237,68,0,0.0,4,9,2
2023-03-05,P036,Beauty,54.0,990.84,44,22,0,0.0,6,3,8
2023-07-27,P003,Home,13.0,4797.21,297,79,0,0.0,3,7,10
2022-08-23,P029,Apparel,31.0,1317.76,48,41,0,0.0,1,8,13
2023-04-14,P012,Sports,23.0,4733.13,171,78,0,0.0,4,4,6
2023-12-16,P017,Electronics,28.0,18402.58,268,59,0,0.0,5,12,7
2022-12-24,P007,Electronics,49.0,142493.9,164,60,1,15.9,5,12,14
2022-05-26,P022,Electronics,16.0,14440.56,79,34,0,0.0,3,5,11
2022-09-14,P023,Electronics,15.0,2618.31,35,32,0,0.0,2,9,4
2022-11-14,P005,Electronics,30.0,8389.3,270,72,0,0.0,0,11,9
2022-04-26,P029,Apparel,25.0,1271.01,113,41,0,0.0,1,4,13
2022-09-13,P015,Electronics,21.0,12214.5,91,52,0,0.0,1,9,8
2023-06-25,P014,Electronics,22.0,22727.41,33,28,0,0.0,6,6,9
2023-08-24,P037,Electronics,13.0,5682.58,143,46,0,0.0,3,8,10
2023-03-13,P020,Electronics,22.0,19409.71,52,45,0,0.0,0,3,8
2023-02-23,P047,Electronics,13.0,16872.79,51,21,0,0.0,3,2,6
2023-07-01,P024,Electronics,26.0,2786.48,202,58,0,0.0,5,7,2
2022-06-03,P015,Electronics,12.0,12388.53,111,52,0,0.0,4,6,8
2022-08-07,P025,Apparel,34.0,1410.19,152,51,0,0.0,6,8,5
2022-10-01,P019,Apparel,54.0,763.47,61,33,0,0.0,5,10,4
2022-10-13,P029,Apparel,46.0,1311.67,109,41,0,0.0,3,10,13
2022-09-07,P026,Home,40.0,7415.23,53,42,0,0.0,2,9,8
2022-05-04,P001,Electronics,15.0,23861.7,146,45,0,0.0,2,5,13
2023-12-25,P027,Electronics,38.0,11600.79,99,62,1,32.8,0,12,14
2023-05-06,P048,Apparel,34.0,1923.89,189,51,0,0.0,5,5,7
2022-11-03,P003,Home,34.0,4697.16,279,79,0,0.0,3,11,10
2022-01-10,P032,Electronics,10.0,7202.39,103,39,0,0.0,0,1,12
2022-12-06,P016,Electronics,39.0,9386.89,80,43,0,0.0,1,12,6
2023-07-15,P030,Electronics,19.0,23934.26,142,64,0,0.0,5,7,10
2022-06-03,P027,Electronics,18.0,11780.27,279,62,0,0.0,4,6,14
2023-09-27,P038,Electronics,25.0,13001.06,169,52,0,0.0,2,9,4
2022-04-11,P029,Apparel,28.0,1303.63,136,41,0,0.0,0,4,13
2023-03-22,P011,Electronics,19.0,6506.22,96,27,0,0.0,2,3,4
2023-11-29,P030,Electronics,24.0,23586.82,223,64,0,0.0,2,11,10
2022-12-13,P035,Sports,39.0,1726.82,105,76,0,0.0,1,12,5
2023-01-31,P008,Beauty,34.0,2048.57,87,20,0,0.0,1,1,10
2022-10-26,P025,Apparel,44.0,1342.54,74,51,1,17.5,2,10,5
2023-12-15,P041,Electronics,23.0,18266.4,195,68,0,0.0,4,12,2
2022-11-05,P014,Electronics,44.0,22873.68,130,28,0,0.0,5,11,9
2023-02-16,P004,Apparel,21.0,3437.78,112,40,0,0.0,3,2,14
2022-02-14,P048,Apparel,27.0,1893.05,128,51,0,0.0,0,2,7
2022-08-12,P017,Electronics,14.0,18410.69,181,59,0,0.0,4,8,7
2023-05-28,P045,Electronics,16.0,15888.77,37,21,0,0.0,6,5,13
2023-09-21,P021,Apparel,36.0,2816.29,196,58,0,0.0,3,9,12
2023-09-28,P025,Apparel,44.0,1372.97,196,51,0,0.0,3,9,5
2023-04-13,P018,Apparel,23.0,3234.27,24,20,0,0.0,3,4,4
2022-07-07,P003,Home,16.0,4678.92,112,79,0,0.0,3,7,10
2022-05-10,P003,Home,21.0,4824.63,216,79,0,0.0,1,5,10
2023-03-04,P045,Electronics,19.0,15600.92,42,21,0,0.0,5,3,13
2023-02-12,P042,Apparel,29.0,1164.08,98,31,0,0.0,6,2,8
2023-12-11,P010,Home,26.0,2083.65,77,43,0,0.0,0,12,12
2022-12-13,P011,Electronics,25.0,6408.07,46,27,0,0.0,1,12,4
2022-08-23,P025,Apparel,34.0,1337.26,118,51,0,0.0,1,8,5
2023-12-24,P049,Apparel,95.0,1170.31,32,23,1,29.7,6,12,8
2023-09-24,P026,Home,29.0,7382.32,130,42,0,0.0,6,9,8
2022-10-05,P044,Sports,59.0,2093.43,101,36,1,35.1,2,10,12
2022-06-06,P027,Electronics,13.0,11403.99,245,62,0,0.0,0,6,14
2022-02-07,P039,Home,10.0,2554.22,96,43,0,0.0,0,2,12
2022-07-08,P048,Apparel,23.0,1946.06,113,51,0,0.0,4,7,7
2023-03-08,P045,Electronics,19.0,15970.29,23,21,1,18.6,2,3,13
2022-08-30,P044,Sports,35.0,2090.09,67,36,0,0.0,1,8,12
2022-09-16,P042,Apparel,36.0,1159.69,38,31,0,0.0,4,9,8
2022-07-15,P030,Electronics,14.0,23479.6,193,64,0,0.0,4,7,10
2022-01-30,P026,Home,28.0,7352.34,100,42,0,0.0,6,1,8
2023-10-05,P042,Apparel,46.0,1169.63,48,31,0,0.0,3,10,8
2022-08-28,P010,Home,35.0,2098.45,71,43,0,0.0,6,8,12
2023-07-11,P030,Electronics,16.0,237165.5,161,64,0,0.0,1,7,10
2022-04-15,P012,Sports,17.0,4841.75,195,78,0,0.0,4,4,6
2023-03-11,P006,Electronics,18.0,9938.68,151,79,0,0.0,5,3,13
2022-08-26,P036,Beauty,39.0,955.74,46,22,0,0.0,4,8,8
2023-05-06,P007,Electronics,20.0,14600.53,88,60,0,0.0,5,5,14
2022-08-13,P048,Apparel,38.0,1899.18,143,51,0,0.0,5,8,7
2022-08-03,P027,Electronics,21.0,11514.21,122,62,0,0.0,2,8,14
2022-07-03,P016,Electronics,16.0,9194.64,83,43,0,0.0,6,7,6
2023-05-27,P046,Home,29.0,1001.67,82,56,0,0.0,5,5,2
2023-07-06,P035,Sports,19.0,1804.11,164,76,0,0.0,3,7,5
2023-10-01,P049,Apparel,46.0,1161.66,34,23,0,0.0,6,10,8
2023-06-23,P034,Sports,16.0,2423.98,122,52,0,0.0,4,6,2
2023-05-03,P021,Apparel,27.0,2719.37,114,58,0,0.0,2,5,12
2023-06-20,P047,Electronics,14.0,16210.55,84,21,0,0.0,1,6,6
2022-01-26,P039,Home,22.0,2663.73,126,43,0,0.0,2,1,12
2022-03-26,P027,Electronics,26.0,11363.52,195,62,0,0.0,5,3,14
2023-10-16,P015,Electronics,28.0,126976.7,123,52,1,23.2,0,10,8
2022-05-13,P041,Electronics,15.0,18040.75,112,68,0,0.0,4,5,2
2022-11-20,P007,Electronics,29.0,14148.05,114,60,0,0.0,6,11,14
2022-04-08,P009,Apparel,39.0,3388.98,106,43,0,0.0,4,4,2
2023-05-12,P001,Electronics,20.0,24321.22,58,45,0,0.0,4,5,13
2023-08-13,P018,Apparel,35.0,3056.67,65,20,0,0.0,6,8,4
2022-10-25,P014,Electronics,37.0,23457.41,40,28,1,45.1,1,10,9
2022-12-09,P033,Electronics,33.0,9298.01,154,74,0,0.0,4,12,13
2022-01-14,P021,Apparel,33.0,2801.94,177,58,1,15.5,4,1,12
2022-03-16,P001,Electronics,20.0,24196.41,62,45,0,0.0,2,3,13
2022-01-01,P013,Beauty,46.0,2299.64,158,77,0,0.0,5,1,10
2023-04-29,P033,Electronics,12.0,9692.89,122,74,0,0.0,5,4,13
2022-02-25,P047,Electronics,15.0,16131.47,37,21,0,0.0,4,2,6
2022-01-01,P015,Electronics,14.0,12500.92,155,52,0,0.0,5,1,8
2022-04-17,P018,Apparel,32.0,3182.21,97,20,0,0.0,6,4,4
2022-10-30,P026,Home,41.0,7369.18,127,42,0,0.0,6,10,8
2023-05-17,P049,Apparel,24.0,1117.15,94,23,0,0.0,2,5,8
2022-05-04,P044,Sports,26.0,2032.9,55,36,0,0.0,2,5,12
2022-10-30,P014,Electronics,30.0,22655.75,66,28,0,0.0,6,10,9
2022-01-28,P029,Apparel,34.0,1271.59,96,41,0,0.0,4,1,13
2023-09-25,P021,Apparel,26.0,2793.79,170,58,0,0.0,0,9,12
2022-05-15,P020,Electronics,31.0,19169.29,70,45,0,0.0,6,5,8
2022-12-03,P049,Apparel,59.0,1132.11,53,23,0,0.0,5,12,8
2023-03-10,P031,Apparel,37.0,718.15,58,47,1,22.5,4,3,13
2022-10-07,P045,Electronics,23.0,15855.48,34,21,0,0.0,4,10,13
2023-02-14,P020,Electronics,13.0,19898.65,173,45,0,0.0,1,2,8
2023-02-04,P042,Apparel,34.0,1210.3,66,31,0,0.0,5,2,8
2022-10-26,P038,Electronics,39.0,12984.81,109,52,1,20.1,2,10,4
2022-07-07,P023,Electronics,17.0,2548.39,107,32,0,0.0,3,7,4
2023-12-05,P021,Apparel,62.0,27923.600000000002,155,58,0,0.0,1,12,12
2022-09-29,P011,Electronics,19.0,6668.6,44,27,0,0.0,3,9,4
2022-11-14,P019,Apparel,52.0,774.52,98,33,0,0.0,0,11,4
2023-10-01,P028,Apparel,46.0,1103.53,160,51,0,0.0,6,10,8
2022-06-03,P011,Electronics,16.0,6509.6,51,27,0,0.0,4,6,4
2023-02-07,P032,Electronics,17.0,7132.67,87,39,0,0.0,1,2,12
2023-03-18,P010,Home,27.0,2065.22,55,43,0,0.0,5,3,12
2023-11-10,P049,Apparel,55.0,1178.26,84,23,0,0.0,4,11,8
2022-10-03,P038,Electronics,40.0,13478.98,72,52,1,48.2,0,10,4
2022-08-20,P007,Electronics,24.0,14308.22,66,60,0,0.0,5,8,14
2023-02-14,P045,Electronics,9.0,16046.05,26,21,0,0.0,1,2,13
2022-07-25,P006,Electronics,21.0,10350.75,135,79,0,0.0,0,7,13
2022-11-18,P032,Electronics,23.0,7056.57,97,39,0,0.0,4,11,12
2023-11-11,P017,Electronics,45.0,18793.99,206,59,0,0.0,5,11,7
2022-10-16,P020,Electronics,37.0,190696.19999999998,118,45,0,0.0,6,10,8
2023-04-11,P017,Electronics,8.0,19085.86,215,59,0,0.0,1,4,7
2023-07-02,P040,Apparel,32.0,1438.8,123,51,0,0.0,6,7,9
2022-06-24,P024,Electronics,19.0,2649.71,123,58,0,0.0,4,6,2
2023-05-03,P046,Home,23.0,998.15,113,56,0,0.0,2,5,2
2022-09-09,P020,Electronics,28.0,19342.81,139,45,0,0.0,4,9,8
2022-05-17,P030,Electronics,17.0,23645.95,149,64,0,0.0,1,5,10
2023-12-08,P031,Apparel,49.0,733.67,219,47,0,0.0,4,12,13
2022-01-27,P002,Sports,23.0,5536.02,201,55,0,0.0,3,1,9
2022-01-09,P031,Apparel,34.0,711.29,181,47,0,0.0,6,1,13
2022-07-07,P031,Apparel,23.0,717.9,80,47,0,0.0,3,7,13
2023-01-19,P045,Electronics,13.0,163156.9,55,21,0,0.0,3,1,13
2023-02-23,P050,Electronics,6.0,19436.64,88,78,0,0.0,3,2,2
2023-06-20,P005,Electronics,20.0,8416.43,274,72,0,0.0,1,6,9
2022-01-16,P038,Electronics,40.0,13136.51,79,52,1,56.0,6,1,4
2022-06-01,P025,Apparel,33.0,1401.83,63,51,0,0.0,2,6,5
2022-08-21,P047,Electronics,24.0,16749.52,23,21,0,0.0,6,8,6
2023-10-21,P002,Sports,46.0,5831.94,182,55,0,0.0,5,10,9
2023-10-15,P014,Electronics,61.0,23586.96,80,28,1,44.5,6,10,9
2022-08-31,P012,Sports,20.0,4898.95,154,78,0,0.0,2,8,6
2023-06-15,P021,Apparel,22.0,2773.41,125,58,0,0.0,3,6,12
2023-11-20,P024,Electronics,27.0,2749.48,206,58,0,0.0,0,11,2
2022-12-28,P001,Electronics,29.0,24956.89,165,45,0,0.0,2,12,13
2023-09-23,P044,Sports,30.0,2048.16,106,36,0,0.0,5,9,12
2023-01-26,P046,Home,24.0,962.07,187,56,0,0.0,3,1,2
2023-10-13,P012,Sports,37.0,4853.53,323,78,0,0.0,4,10,6
2022-11-25,P025,Apparel,64.0,1355.21,77,51,1,14.9,4,11,5
2022-04-17,P048,Apparel,32.0,1863.37,73,51,0,0.0,6,4,7
2022-07-12,P019,Apparel,31.0,750.64,102,33,0,0.0,1,7,4
2023-08-22,P022,Electronics,22.0,14147.02,47,34,0,0.0,1,8,11
2023-08-22,P017,Electronics,22.0,19140.3,151,59,0,0.0,1,8,7
2023-08-04,P021,Apparel,41.0,2779.07,181,58,0,0.0,4,8,12
2023-06-19,P022,Electronics,26.0,14017.33,97,34,0,0.0,0,6,11
2022-02-12,P010,Home,18.0,2096.17,76,43,0,0.0,5,2,12
2023-01-20,P021,Apparel,26.0,2795.36,99,58,0,0.0,4,1,12
2022-09-06,P037,Electronics,20.0,5802.6,143,46,0,0.0,1,9,10
2023-04-25,P047,Electronics,18.0,16617.89,44,21,0,0.0,1,4,6
2023-06-13,P022,Electronics,14.0,13925.48,44,34,0,0.0,1,6,11
2022-03-03,P032,Electronics,13.0,6998.78,81,39,0,0.0,3,3,12
2023-07-16,P020,Electronics,21.0,19597.37,149,45,0,0.0,6,7,8
2022-01-07,P037,Electronics,18.0,5725.3,162,46,0,0.0,4,1,10
2022-03-15,P028,Apparel,24.0,1113.21,81,51,0,0.0,1,3,8
2022-02-05,P043,Electronics,16.0,13071.39,284,68,0,0.0,5,2,6
2022-11-21,P019,Apparel,32.0,769.34,129,33,0,0.0,0,11,4
2022-05-29,P010,Home,28.0,2063.99,99,43,0,0.0,6,5,12
2023-07-02,P027,Electronics,12.0,11691.16,176,62,0,0.0,6,7,14
2022-08-29,P026,Home,12.0,7437.98,93,42,0,0.0,0,8,8
2023-08-24,P022,Electronics,15.0,13718.06,136,34,0,0.0,3,8,11
2023-05-29,P006,Electronics,22.0,9913.95,246,79,0,0.0,0,5,13
2023-02-28,P018,Apparel,26.0,3160.09,58,20,0,0.0,1,2,4
2023-04-27,P042,Apparel,28.0,1213.15,95,31,0,0.0,3,4,8
2022-12-04,P003,Home,54.0,4792.15,180,79,0,0.0,6,12,10
2023-05-02,P032,Electronics,20.0,7211.04,90,39,0,0.0,1,5,12
2023-08-28,P021,Apparel,25.0,2788.52,203,58,0,0.0,0,8,12
2022-09-24,P025,Apparel,44.0,1415.59,57,51,0,0.0,5,9,5
2022-09-22,P012,Sports,32.0,4983.31,125,78,0,0.0,3,9,6
2023-09-04,P047,Electronics,19.0,16466.45,57,21,0,0.0,0,9,6
2022-09-25,P003,Home,30.0,4913.78,89,79,0,0.0,6,9,10
2022-07-25,P011,Electronics,15.0,6491.21,56,27,0,0.0,0,7,4
2023-08-30,P021,Apparel,31.0,2713.8,172,58,0,0.0,2,8,12
2022-08-20,P004,Apparel,25.0,3372.29,150,40,0,0.0,5,8,14
2023-09-23,P040,Apparel,30.0,1436.95,235,51,0,0.0,5,9,9
2023-01-01,P001,Electronics,21.0,24669.83,118,45,0,0.0,6,1,13
2022-10-07,P028,Apparel,36.0,11259.5,183,51,0,0.0,4,10,8
2022-03-03,P015,Electronics,15.0,12397.07,128,52,0,0.0,3,3,8
2023-03-29,P004,Apparel,24.0,3376.04,130,40,0,0.0,2,3,14
2023-11-12,P032,Electronics,49.0,7155.4,98,39,1,18.1,6,11,12
2023-06-29,P004,Apparel,28.0,3416.27,91,40,0,0.0,3,6,14
2023-10-04,P012,Sports,33.0,4759.53,178,78,0,0.0,2,10,6
2023-01-01,P027,Electronics,22.0,11272.38,188,62,0,0.0,6,1,14
2023-04-28,P020,Electronics,14.0,19171.49,114,45,0,0.0,4,4,8
2022-08-20,P005,Electronics,24.0,8483.18,181,72,0,0.0,5,8,9
2022-03-19,P015,Electronics,36.0,12630.18,165,52,1,40.0,5,3,8
2023-05-01,P031,Apparel,25.0,731.08,112,47,0,0.0,0,5,13
2022-03-19,P048,Apparel,47.0,1860.83,53,51,1,21.2,5,3,7
2023-09-22,P036,Beauty,50.0,1001.95,21,22,0,0.0,4,9,8
2022-08-09,P042,Apparel,34.0,1175.64,53,31,0,0.0,1,8,8
2023-01-18,P006,Electronics,16.0,10343.66,340,79,0,0.0,2,1,13
2022-02-02,P046,Home,16.0,953.33,108,56,0,0.0,2,2,2
2022-07-21,P014,Electronics,22.0,22534.27,76,28,0,0.0,3,7,9
2022-12-11,P046,Home,33.0,1008.66,77,56,0,0.0,6,12,2
2023-06-01,P009,Apparel,29.0,3515.81,99,43,0,0.0,3,6,2
2022-04-15,P023,Electronics,15.0,25623.699999999997,56,32,0,0.0,4,4,4
2023-12-09,P036,Beauty,84.0,1004.61,0,22,0,0.0,5,12,8
2022-03-30,P047,Electronics,18.0,16909.52,24,21,0,0.0,2,3,6
2022-08-12,P031,Apparel,21.0,714.79,112,47,0,0.0,4,8,13
2023-04-15,P038,Electronics,20.0,13166.33,165,52,0,0.0,5,4,4
2023-03-19,P028,Apparel,31.0,1083.84,98,51,0,0.0,6,3,8
2023-04-26,P046,Home,20.0,958.44,156,56,0,0.0,2,4,2
2023-03-19,P004,Apparel,29.0,3292.55,154,40,0,0.0,6,3,14
2023-05-14,P025,Apparel,26.0,1376.51,97,51,0,0.0,6,5,5
2022-10-30,P017,Electronics,25.0,18825.29,164,59,0,0.0,6,10,7
2023-04-29,P016,Electronics,14.0,9149.76,157,43,0,0.0,5,4,6
2022-12-21,P029,Apparel,43.0,1305.61,114,41,0,0.0,2,12,13
2023-02-21,P050,Electronics,20.0,19464.74,94,78,0,0.0,1,2,2
2022-11-29,P022,Electronics,35.0,13698.65,53,34,0,0.0,1,11,11
2023-02-10,P036,Beauty,30.0,977.11,77,22,0,0.0,4,2,8
2022-01-17,P001,Electronics,11.0,23676.7,93,45,0,0.0,0,1,13
2023-07-24,P005,Electronics,20.0,8424.7,187,72,0,0.0,0,7,9
2022-09-12,P037,Electronics,21.0,5848.39,122,46,0,0.0,0,9,10
2022-09-06,P007,Electronics,22.0,14465.98,215,60,0,0.0,1,9,14
2023-01-08,P002,Sports,23.0,5657.47,164,55,0,0.0,6,1,9
2023-07-19,P020,Electronics,13.0,19822.54,136,45,0,0.0,2,7,8
2023-06-21,P032,Electronics,14.0,6979.68,117,39,0,0.0,2,6,12
2023-08-21,P031,Apparel,30.0,747.72,84,47,0,0.0,0,8,13
2023-09-26,P035,Sports,22.0,1759.04,223,76,0,0.0,1,9,5
2023-05-09,P050,Electronics,25.0,18982.04,168,78,0,0.0,1,5,2
2023-05-19,P004,Apparel,17.0,3398.59,89,40,0,0.0,4,5,14
2022-06-05,P031,Apparel,37.0,714.61,82,47,0,0.0,6,6,13
2022-08-25,P028,Apparel,24.0,1097.6,83,51,0,0.0,3,8,8
2023-06-11,P040,Apparel,31.0,1397.44,221,51,0,0.0,6,6,9
2022-10-17,P006,Electronics,19.0,10209.95,127,79,0,0.0,0,10,13
2022-06-07,P006,Electronics,20.0,9901.24,293,79,0,0.0,1,6,13
2022-06-05,P012,Sports,31.0,4788.93,242,78,0,0.0,6,6,6
2023-12-19,P011,Electronics,22.0,6558.6,61,27,0,0.0,1,12,4
2022-09-09,P039,Home,27.0,2656.07,89,43,0,0.0,4,9,12
2023-06-09,P021,Apparel,31.0,2804.8,147,58,0,0.0,4,6,12
2022-09-06,P038,Electronics,24.0,13511.4,58,52,0,0.0,1,9,4
2023-06-26,P001,Electronics,12.0,24703.42,101,45,0,0.0,0,6,13
2023-04-07,P042,Apparel,26.0,1162.84,82,31,0,0.0,4,4,8
2022-05-26,P028,Apparel,30.0,1131.8,201,51,0,0.0,3,5,8
2023-01-19,P049,Apparel,25.0,1141.6,47,23,0,0.0,3,1,8
2023-01-29,P023,Electronics,12.0,2599.39,134,32,0,0.0,6,1,4
2022-11-27,P009,Apparel,94.0,3446.13,202,43,1,48.4,6,11,2
2023-07-02,P045,Electronics,20.0,16441.27,69,21,0,0.0,6,7,13
2022-08-05,P010,Home,13.0,2111.21,125,43,0,0.0,4,8,12
2023-07-20,P017,Electronics,13.0,18862.09,249,59,0,0.0,3,7,7
2022-12-22,P017,Electronics,31.0,18418.17,88,59,0,0.0,3,12,7
2022-02-15,P031,Apparel,29.0,725.91,52,47,0,0.0,1,2,13
2022-01-28,P049,Apparel,36.0,1169.14,76,23,0,0.0,4,1,8
2022-05-06,P032,Electronics,16.0,7217.84,116,39,0,0.0,4,5,12
2022-08-21,P024,Electronics,16.0,2719.1,83,58,0,0.0,6,8,2
2023-05-21,P018,Apparel,29.0,3157.48,52,20,0,0.0,6,5,4
2023-04-05,P049,Apparel,30.0,1164.6,76,23,0,0.0,2,4,8
2022-03-31,P047,Electronics,14.0,16924.97,68,21,0,0.0,3,3,6
2022-09-10,P030,Electronics,19.0,23929.65,218,64,0,0.0,5,9,10
2023-06-10,P045,Electronics,13.0,15726.2,24,21,0,0.0,5,6,13
2022-03-20,P042,Apparel,40.0,1167.02,110,31,0,0.0,6,3,8
2022-01-29,P040,Apparel,34.0,1416.75,78,51,0,0.0,5,1,9
2022-07-03,P014,Electronics,23.0,23258.28,121,28,0,0.0,6,7,9
2023-02-04,P026,Home,18.0,7449.56,58,42,0,0.0,5,2,8
2022-09-01,P017,Electronics,18.0,18661.18,105,59,0,0.0,3,9,7
2022-08-03,P047,Electronics,12.0,17071.38,31,21,0,0.0,2,8,6
2023-11-06,P024,Electronics,24.0,2693.4,99,58,0,0.0,0,11,2
2023-11-29,P019,Apparel,45.0,774.44,35,33,0,0.0,2,11,4
2023-06-11,P035,Sports,34.0,1760.92,269,76,0,0.0,6,6,5
2022-03-25,P010,Home,23.0,2055.01,123,43,0,0.0,4,3,12
2023-10-12,P025,Apparel,34.0,1379.36,76,51,0,0.0,3,10,5
2023-11-13,P035,Sports,63.0,1803.46,-202,76,1,58.6,0,11,5
2022-08-28,P037,Electronics,23.0,5857.13,110,46,0,0.0,6,8,10
2023-09-07,P013,Beauty,42.0,2389.74,128,77,0,0.0,3,9,10
2023-04-30,P017,Electronics,34.0,18839.55,181,59,0,0.0,6,4,7
2023-07-14,P015,Electronics,15.0,12335.66,123,52,0,0.0,4,7,8
2022-11-16,P050,Electronics,28.0,19434.04,243,78,0,0.0,2,11,2
2023-10-21,P004,Apparel,67.0,3331.18,142,40,0,0.0,5,10,14
2022-06-19,P032,Electronics,17.0,6878.48,171,39,0,0.0,6,6,12
2022-07-14,P031,Apparel,30.0,706.4,214,47,0,0.0,3,7,13
2022-11-20,P018,Apparel,74.0,3123.91,15,20,0,0.0,6,11,4
2022-08-23,P007,Electronics,13.0,14130.67,271,60,0,0.0,1,8,14
2023-06-14,P012,Sports,15.0,4845.41,287,78,0,0.0,2,6,6
2023-06-18,P045,Electronics,27.0,155461.2,53,21,0,0.0,6,6,13
2022-02-17,P024,Electronics,14.0,2712.48,181,58,0,0.0,3,2,2
2022-02-15,P004,Apparel,25.0,3346.62,94,40,0,0.0,1,2,14
2023-10-17,P050,Electronics,40.0,20070.4,197,78,1,19.3,1,10,2
2022-09-09,P004,Apparel,32.0,3329.79,118,40,0,0.0,4,9,14
2022-07-10,P035,Sports,29.0,1776.02,92,76,0,0.0,6,7,5
2023-11-24,P018,Apparel,109.0,3195.29,23,20,1,48.4,4,11,4
2023-07-11,P034,Sports,35.0,2388.2,87,52,0,0.0,1,7,2
2023-04-01,P005,Electronics,20.0,8444.12,125,72,0,0.0,5,4,9
2023-09-16,P002,Sports,42.0,5553.16,165,55,0,0.0,5,9,9
2023-04-28,P037,Electronics,21.0,5702.96,176,46,0,0.0,4,4,10
2023-07-31,P035,Sports,18.0,1779.62,253,76,0,0.0,0,7,5
2023-09-19,P022,Electronics,20.0,14045.33,103,34,0,0.0,1,9,11
2022-01-26,P018,Apparel,28.0,3089.54,62,20,0,0.0,2,1,4
2022-09-14,P034,Sports,25.0,2407.78,134,52,0,0.0,2,9,2
2023-01-02,P009,Apparel,32.0,3544.3,96,43,0,0.0,0,1,2
2023-06-02,P034,Sports,19.0,2504.81,64,52,0,0.0,4,6,2
2022-08-03,P022,Electronics,14.0,13857.66,99,34,0,0.0,2,8,11
2023-11-01,P005,Electronics,32.0,8092.53,111,72,0,0.0,2,11,9
2023-08-22,P015,Electronics,24.0,12167.2,180,52,0,0.0,1,8,8
2023-08-03,P007,Electronics,16.0,14285.9,158,60,0,0.0,3,8,14
2022-04-03,P006,Electronics,23.0,9923.31,372,79,0,0.0,6,4,13
2022-12-03,P010,Home,44.0,2048.36,88,43,0,0.0,5,12,12
2022-01-01,P002,Sports,29.0,5563.61,122,55,0,0.0,5,1,9
2022-08-17,P007,Electronics,21.0,14823.07,111,60,0,0.0,2,8,14
2022-08-04,P034,Sports,28.0,2421.19,120,52,0,0.0,3,8,2
2023-07-13,P048,Apparel,15.0,1862.96,157,51,0,0.0,3,7,7
2022-01-30,P028,Apparel,19.0,1094.88,89,51,0,0.0,6,1,8
2023-06-04,P043,Electronics,32.0,13635.4,159,68,0,0.0,6,6,6
2023-10-19,P028,Apparel,64.0,1122.92,210,51,1,24.5,3,10,8
2022-07-04,P009,Apparel,22.0,3470.0,89,43,0,0.0,0,7,2
2022-12-12,P046,Home,37.0,999.75,225,56,0,0.0,0,12,2
2022-04-17,P050,Electronics,22.0,19152.34,272,78,0,0.0,6,4,2
2023-10-07,P044,Sports,53.0,2060.41,53,36,0,0.0,5,10,12
2022-10-20,P040,Apparel,52.0,1417.86,136,51,0,0.0,3,10,9
2023-08-10,P042,Apparel,34.0,1202.12,36,31,0,0.0,3,8,8
2023-09-14,P028,Apparel,41.0,1079.05,206,51,0,0.0,3,9,8
2023-03-15,P004,Apparel,27.0,3361.98,105,40,0,0.0,2,3,14
2023-07-17,P009,Apparel,30.0,3479.21,49,43,0,0.0,0,7,2
2023-04-26,P040,Apparel,37.0,1386.29,187,51,0,0.0,2,4,9
2023-08-02,P007,Electronics,16.0,14217.8,174,60,0,0.0,2,8,14
